date,open,high,low,close,volume,dividend_amount,split_factor,DGS3MO,calendar_days_to_next,cash_return_to_next
2014-07-28,197.76,198.09,196.62,197.8,69258785.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-07-29,198.17,198.45,196.92,196.95,80466351.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2014-07-30,197.65,197.91,196.16,196.98,104222452.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-07-31,195.61,195.78,192.97,193.09,183479441.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2014-08-01,192.56,193.76,191.57,192.5,189260864.0,0.0,1.0,0.03,3,2.465386674588288e-06
2014-08-04,192.87,194.3,192.05,193.89,91340487.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-08-05,193.1,193.6,191.31,192.01,152690379.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2014-08-06,191.11,192.89,191.08,192.07,94818317.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-08-07,192.935,193.13,190.55,191.03,135733421.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-08-08,191.46,193.37,190.95,193.24,117014384.0,0.0,1.0,0.03,3,2.465386674588288e-06
2014-08-11,193.965,194.66,193.71,193.795,74543691.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-08-12,193.61,194.15,192.94,193.53,73631640.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2014-08-13,194.29,195.06,193.96,194.84,69046544.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-08-14,195.16,195.76,194.98,195.76,57370793.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2014-08-15,196.47,196.65,194.31,195.72,139950669.0,0.0,1.0,0.04,3,3.287019276099201e-06
2014-08-18,196.8,197.45,196.69,197.36,75424360.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-08-19,197.84,198.54,197.4426,198.39,59134709.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-08-20,198.12,199.16,198.08,198.92,72762541.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-08-21,199.09,199.76,198.93,199.5,67790690.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2014-08-22,199.34,199.69,198.74,199.19,76107359.0,0.0,1.0,0.02,3,1.6436726055779616e-06
2014-08-25,200.14,200.5949,199.1502,200.2,63855022.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-08-26,200.33,200.82,200.28,200.33,47298324.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2014-08-27,200.43,200.57,199.94,200.25,47873708.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-08-28,199.59,200.27,199.39,200.14,58330373.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2014-08-29,200.45,200.73,199.82,200.71,65906598.0,0.0,1.0,0.03,4,3.2871835835557306e-06
2014-09-02,200.97,200.995,199.86,200.61,72425793.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-09-03,201.38,201.41,200.22,200.5,57461742.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-09-04,200.84,201.58,199.66,200.2101,85236442.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-09-05,200.17,201.19,199.41,201.11,102176784.0,0.0,1.0,0.03,3,2.465386674588288e-06
2014-09-08,200.92,201.21,200.0,200.59,64145745.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-09-09,200.41,200.55,198.91,199.32,88590876.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-09-10,199.43,200.2,198.77,200.07,67251103.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-09-11,199.27,200.33,199.12,200.3,66823558.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-09-12,200.1,200.12,198.56,199.13,117478516.0,0.0,1.0,0.02,3,1.6436726055779616e-06
2014-09-15,199.16,199.32,198.38,198.981,76401421.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-09-16,198.61,200.84,198.5,200.48,116200722.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-09-17,200.77,201.68,199.75,200.75,151265896.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-09-18,201.36,201.85,201.1,201.82,94990300.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-09-19,201.52,201.899,200.29,200.7,121649147.0,0.93919,1.0,0.02,3,1.6436726055779616e-06
2014-09-22,200.35,200.38,198.73,199.15,125552758.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-09-23,198.43,199.26,197.95,198.01,111393319.0,0.0,1.0,0.01,1,2.739589426425937e-07
2014-09-24,198.04,199.69,197.52,199.56,107275635.0,0.0,1.0,0.01,1,2.739589426425937e-07
2014-09-25,199.04,199.05,196.27,196.34,150300028.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-09-26,196.7,198.39,196.42,197.9,103546740.0,0.0,1.0,0.01,3,8.218770528589658e-07
2014-09-29,196.2,197.89,196.05,197.54,95111605.0,0.0,1.0,0.01,1,2.739589426425937e-07
2014-09-30,197.69,198.3,196.61,197.02,131302082.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-10-01,196.7,196.77,193.91,194.35,177797862.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-10-02,194.18,195.055,192.35,194.38,157285182.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-10-03,195.68,196.94,195.08,196.52,121568769.0,0.0,1.0,0.01,3,8.218770528589658e-07
2014-10-06,197.34,197.6,195.582,196.29,104778335.0,0.0,1.0,0.01,1,2.739589426425937e-07
2014-10-07,195.28,195.72,193.22,193.26,147913498.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-10-08,193.37,196.92,192.36,196.64,186461453.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-10-09,196.33,196.6,192.58,192.74,210704601.0,0.0,1.0,0.01,1,2.739589426425937e-07
2014-10-10,192.69,193.65,190.49,190.54,221908954.0,0.0,1.0,0.01,3,8.218770528589658e-07
2014-10-13,190.46,191.15,187.3,187.4099,230938833.0,0.0,1.0,0.01,1,2.739589426425937e-07
2014-10-14,188.42,189.82,187.04,187.7,215846527.0,0.0,1.0,0.01,1,2.739589426425937e-07
2014-10-15,185.16,187.694,181.92,186.43,380714598.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-10-16,183.06,187.58,182.89,186.27,270391488.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-10-17,188.42,189.75,187.62,188.47,214624921.0,0.0,1.0,0.03,3,2.465386674588288e-06
2014-10-20,188.13,190.45,188.07,190.3,130010813.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-10-21,191.68,194.2,191.48,194.07,154948579.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-10-22,194.41,194.91,192.61,192.69,151822409.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-10-23,194.62,196.2,194.26,194.93,154944169.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-10-24,195.25,196.49,194.49,196.43,117927286.0,0.0,1.0,0.01,3,8.218770528589658e-07
2014-10-27,195.73,196.45,195.03,196.16,82953689.0,0.0,1.0,0.01,1,2.739589426425937e-07
2014-10-28,196.82,198.42,196.73,198.41,106735936.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-10-29,198.55,199.12,196.8,198.11,142557417.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-10-30,197.58,199.95,197.4,199.38,113329976.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-10-31,201.78,201.82,200.77,201.66,146902554.0,0.0,1.0,0.01,3,8.218770528589658e-07
2014-11-03,201.92,202.45,201.305,201.77,93734143.0,0.0,1.0,0.01,1,2.739589426425937e-07
2014-11-04,201.23,201.6,200.06,201.07,93342777.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-11-05,202.54,202.59,201.45,202.34,91708574.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-11-06,202.39,203.26,201.64,203.15,107089076.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-11-07,203.17,203.5999,202.61,203.34,89539712.0,0.0,1.0,0.03,3,2.465386674588288e-06
2014-11-10,203.38,204.04,203.13,203.98,66318964.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-11-11,204.055,204.31,203.65,204.175,54499375.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-11-12,203.35,204.24,203.31,203.96,90120295.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-11-13,204.16,204.83,203.21,204.19,85357918.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-11-14,204.1,204.49,203.72,204.24,80417514.0,0.0,1.0,0.02,3,1.6436726055779616e-06
2014-11-17,203.85,204.58,203.65,204.37,80440954.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-11-18,204.44,205.92,204.44,205.55,76068107.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-11-19,205.31,205.55,204.3,205.22,82373009.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-11-20,204.26,205.71,204.18,205.58,72840326.0,0.0,1.0,0.01,1,2.739589426425937e-07
2014-11-21,207.64,207.8445,205.98,206.68,142327285.0,0.0,1.0,0.02,3,1.6436726055779616e-06
2014-11-24,207.17,207.39,206.91,207.26,65880759.0,0.0,1.0,0.01,1,2.739589426425937e-07
2014-11-25,207.54,207.79,206.8,207.11,79108301.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-11-26,207.29,207.76,207.03,207.64,62167832.0,0.0,1.0,0.02,2,1.0957814369216834e-06
2014-11-28,207.49,207.87,206.91,207.2,57890088.0,0.0,1.0,0.02,3,1.6436726055779616e-06
2014-12-01,206.4,206.54,205.38,205.76,103968354.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-12-02,205.81,207.34,205.782,207.085,74507192.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-12-03,207.3,208.15,207.1,207.89,68951968.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-12-04,207.54,208.265,206.7,207.66,91316591.0,0.0,1.0,0.01,1,2.739589426425937e-07
2014-12-05,207.87,208.47,207.55,208.0,91025470.0,0.0,1.0,0.02,3,1.6436726055779616e-06
2014-12-08,207.52,208.12,205.93,206.61,108588152.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-12-09,204.37,206.6,203.91,206.47,125180054.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-12-10,205.91,205.98,202.93,203.1601,159856394.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2014-12-11,203.88,206.19,203.71,204.19,159012805.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-12-12,202.64,203.819,200.85,200.89,202330191.0,0.0,1.0,0.03,3,2.465386674588288e-06
2014-12-15,201.98,202.53,198.78,199.51,189965750.0,0.0,1.0,0.02,1,5.478905682476665e-07
2014-12-16,198.58,202.395,197.86,197.91,259543848.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2014-12-17,198.44,202.34,198.29,201.79,253910092.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-12-18,204.74,212.97,203.92,206.78,257633887.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-12-19,206.43,207.33,205.6109,206.52,245084590.0,1.13492,1.0,0.04,3,3.287019276099201e-06
2014-12-22,206.75,207.47,206.46,207.47,148318934.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2014-12-23,208.17,208.23,207.3991,207.75,122167931.0,0.0,1.0,0.05,1,1.3695215999032229e-06
2014-12-24,208.02,208.34,207.72,207.77,42963399.0,0.0,1.0,0.03,2,1.6435904410805335e-06
2014-12-26,208.31,208.85,208.25,208.44,57326703.0,0.0,1.0,0.01,3,8.218770528589658e-07
2014-12-29,208.22,208.97,208.14,208.72,79643948.0,0.0,1.0,0.01,1,2.739589426425937e-07
2014-12-30,208.21,208.37,207.51,207.6,73540761.0,0.0,1.0,0.03,1,8.217948828104227e-07
2014-12-31,207.99,208.19,205.39,205.54,130333829.0,0.0,1.0,0.03,2,1.6435904410805335e-06
2015-01-02,206.38,206.88,204.18,205.43,121465865.0,0.0,1.0,0.04,3,3.287019276099201e-06
2015-01-05,204.17,204.37,201.35,201.72,169632646.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-01-06,202.09,202.72,198.855,199.82,209151408.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-01-07,201.42,202.72,200.88,202.31,125346709.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-01-08,204.01,206.16,203.99,205.9,147217784.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-01-09,206.4,206.42,203.51,204.25,158567288.0,0.0,1.0,0.03,3,2.465386674588288e-06
2015-01-12,204.41,204.6,201.92,202.65,144396067.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-01-13,204.12,205.48,200.51,202.08,214553306.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-01-14,199.65,201.1,198.57,200.86,192991092.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-01-15,201.63,202.01,198.88,199.0199,176613906.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2015-01-16,198.77,201.82,198.55,201.63,211879605.0,0.0,1.0,0.03,4,3.2871835835557306e-06
2015-01-20,202.4,202.72,200.17,202.055,130991069.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-01-21,201.5,203.66,200.94,203.08,122942707.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-01-22,203.99,206.26,202.33,206.1,174356029.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-01-23,205.79,206.1,204.81,204.97,117516753.0,0.0,1.0,0.03,3,2.465386674588288e-06
2015-01-26,204.71,205.56,203.85,205.45,92009711.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-01-27,202.97,204.12,201.74,202.74,134044598.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-01-28,204.17,204.29,199.91,200.14,168514312.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-01-29,200.38,202.3,198.68,201.9902,173585424.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-01-30,200.57,202.17,199.13,199.45,197729724.0,0.0,1.0,0.03,3,2.465386674588288e-06
2015-02-02,200.05,202.03,197.86,201.92,163106969.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-02-03,203.0,204.85,202.55,204.84,124212881.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-02-04,203.92,205.38,203.51,204.06,134306728.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-02-05,204.86,206.3,204.77,206.12,97953181.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-02-06,206.56,207.24,204.92,205.55,125672026.0,0.0,1.0,0.02,3,1.6436726055779616e-06
2015-02-09,204.77,205.64,204.135,204.63,87219016.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-02-10,205.88,207.12,204.6801,206.81,96164183.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-02-11,206.61,207.45,205.83,206.93,91087785.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-02-12,207.89,208.99,206.9727,208.92,97545949.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-02-13,209.07,209.84,208.76,209.78,93670430.0,0.0,1.0,0.02,4,2.1915640744385456e-06
2015-02-17,209.4,210.32,209.1,210.11,76968199.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-02-18,209.66,210.22,209.3401,210.13,80652941.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-02-19,209.41,210.42,209.24,209.98,91462491.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-02-20,209.48,211.33,208.73,211.239,140896392.0,0.0,1.0,0.02,3,1.6436726055779616e-06
2015-02-23,210.94,211.21,210.48,211.209,74411054.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-02-24,211.12,212.05,210.76,211.81,72472263.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-02-25,211.66,212.24,211.22,211.63,73061687.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-02-26,211.52,211.71,210.65,211.38,72697868.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-02-27,211.26,211.58,210.6,210.66,108075972.0,0.0,1.0,0.03,3,2.465386674588288e-06
2015-03-02,210.78,212.06,210.72,211.99,87491428.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-03-03,211.47,212.054,210.08,211.12,110325809.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-03-04,210.4,210.49,209.06,210.2301,114497192.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-03-05,210.62,210.8,209.85,210.46,76872957.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-03-06,209.42,209.94,207.1,207.5,188127982.0,0.0,1.0,0.02,3,1.6436726055779616e-06
2015-03-09,207.74,208.79,207.5459,208.36,89818893.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-03-10,206.71,206.81,204.93,204.98,157121263.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-03-11,205.29,205.5,204.4,204.5,110145718.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-03-12,205.26,207.175,205.2,207.1,93993523.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-03-13,206.77,207.9338,204.58,205.8272,162410893.0,0.0,1.0,0.03,3,2.465386674588288e-06
2015-03-16,206.71,208.69,205.8641,208.58,136099192.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-03-17,207.69,208.42,206.98,207.96,94510422.0,0.0,1.0,0.05,1,1.3695215999032229e-06
2015-03-18,207.39,211.27,206.62,210.46,228808524.0,0.0,1.0,0.05,1,1.3695215999032229e-06
2015-03-19,209.96,210.4697,209.03,209.5,117917302.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-03-20,209.71,211.02,209.4903,210.41,177715081.0,0.93081,1.0,0.03,3,2.465386674588288e-06
2015-03-23,210.42,211.11,210.0,210.0,71784536.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-03-24,209.85,210.4,208.74,208.82,77805321.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-03-25,209.07,209.35,205.71,205.76,159521708.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-03-26,204.96,206.37,204.12,205.27,153067241.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2015-03-27,205.13,205.95,204.9,205.74,118938966.0,0.0,1.0,0.03,3,2.465386674588288e-06
2015-03-30,206.98,208.61,206.96,208.25,96180365.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2015-03-31,207.26,208.1,206.36,206.43,126768703.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2015-04-01,206.39,206.42,204.51,205.7,137303584.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-04-02,205.62,206.98,205.4,206.435,86900906.0,0.0,1.0,0.03,4,3.2871835835557306e-06
2015-04-06,205.37,208.45,205.21,207.83,114368155.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-04-07,207.855,208.76,207.24,207.28,81236337.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-04-08,207.55,208.51,207.08,207.975,89351939.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-04-09,207.78,209.18,207.19,208.9,85548854.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-04-10,209.2,210.09,208.96,210.04,72722915.0,0.0,1.0,0.03,3,2.465386674588288e-06
2015-04-13,209.87,210.63,209.03,209.09,74436594.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-04-14,208.85,209.71,208.1,209.49,75099866.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-04-15,210.05,211.04,209.95,210.43,99529320.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-04-16,210.03,210.98,209.7928,210.37,68934864.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-04-17,208.94,209.23,207.01,207.95,191113230.0,0.0,1.0,0.02,3,1.6436726055779616e-06
2015-04-20,209.06,210.25,208.96,209.85,92189481.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-04-21,210.67,210.86,209.24,209.6,72559831.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-04-22,210.01,210.85,208.9,210.63,78264616.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-04-23,210.15,211.94,210.01,211.16,102585942.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-04-24,211.66,211.97,211.11,211.6499,61327387.0,0.0,1.0,0.03,3,2.465386674588288e-06
2015-04-27,212.33,212.48,210.54,210.77,79358126.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-04-28,210.74,211.5,209.3301,211.44,86863531.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-04-29,210.37,211.29,209.6,210.57,125684903.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-04-30,209.88,210.35,207.62,208.46,161304890.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-05-01,209.4,210.77,209.28,210.72,103399711.0,0.0,1.0,0.01,3,8.218770528589658e-07
2015-05-04,211.23,212.02,211.1,211.32,70927235.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-05-05,211.03,211.46,208.73,208.9,113326156.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-05-06,209.56,209.93,206.76,208.04,135060151.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-05-07,207.92,209.38,207.52,208.87,88244940.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-05-08,210.88,211.86,210.78,211.62,155877260.0,0.0,1.0,0.01,3,8.218770528589658e-07
2015-05-11,211.57,211.89,210.52,210.605,75708065.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-05-12,209.61,210.63,208.62,209.98,119727592.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-05-13,210.47,211.22,209.74,210.02,94667943.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-05-14,211.24,212.32,210.91,212.21,95934006.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-05-15,212.44,212.61,211.86,212.44,76510099.0,0.0,1.0,0.01,3,8.218770528589658e-07
2015-05-18,212.24,213.4,212.16,213.1,74549685.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-05-19,213.24,213.57,212.69,213.03,72114610.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-05-20,213.15,213.78,212.504,212.88,76857530.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-05-21,212.71,213.75,212.51,213.5,64764585.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-05-22,213.04,213.54,212.91,212.99,57433495.0,0.0,1.0,0.02,4,2.1915640744385456e-06
2015-05-26,212.4,212.9089,210.2,210.7,124308584.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-05-27,211.25,212.98,210.7612,212.7,93213981.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-05-28,212.33,212.59,211.63,212.46,74974560.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-05-29,212.38,212.43,210.82,211.14,124919611.0,0.0,1.0,0.01,3,8.218770528589658e-07
2015-06-01,211.94,212.34,210.62,211.57,93338750.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-06-02,211.02,212.19,210.27,211.36,91531012.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-06-03,212.0,212.67,211.3301,211.92,87820909.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-06-04,211.07,211.859,209.75,210.1292,151882820.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-06-05,209.95,210.58,208.98,209.77,121704676.0,0.0,1.0,0.02,3,1.6436726055779616e-06
2015-06-08,209.64,209.82,208.39,208.48,89063330.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-06-09,208.45,209.1,207.69,208.45,105034690.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-06-10,209.37,211.41,209.2987,210.95,134551285.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-06-11,211.48,212.09,211.2,211.63,73876447.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-06-12,210.64,211.482,209.68,210.01,135382369.0,0.0,1.0,0.01,3,8.218770528589658e-07
2015-06-15,208.64,209.45,207.79,209.11,124384184.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-06-16,208.93,210.35,208.72,210.25,85308227.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-06-17,210.59,211.32,209.36,210.59,126708635.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-06-18,211.31,213.34,210.6315,212.78,165867949.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-06-19,211.46,211.55,210.36,210.81,130478689.0,1.03007,1.0,0.01,3,8.218770528589658e-07
2015-06-22,211.905,212.59,211.64,211.89,70696027.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-06-23,212.14,212.44,211.57,212.04,68476797.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-06-24,211.72,212.17,210.47,210.5,92307318.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-06-25,211.1,211.25,209.77,209.86,97107361.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-06-26,210.29,210.58,209.16,209.82,104174840.0,0.0,1.0,0.01,3,8.218770528589658e-07
2015-06-29,208.045,209.828,205.33,205.42,202621332.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-06-30,207.26,207.32,205.28,205.85,182925106.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-07-01,207.73,208.03,206.56,207.5,135979873.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-07-02,208.07,208.27,206.81,207.31,104373652.0,0.0,1.0,0.01,4,1.0958362204327443e-06
2015-07-06,205.77,207.65,205.53,206.72,117975369.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-07-07,206.96,208.17,204.11,208.02,173820249.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-07-08,206.45,206.7645,204.25,204.53,164020059.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-07-09,207.04,207.35,204.77,204.9,144113107.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-07-10,207.29,207.98,204.9517,207.48,129456890.0,0.0,1.0,0.03,3,2.465386674588288e-06
2015-07-13,208.99,209.9,208.94,209.77,106069400.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-07-14,209.72,211.05,209.65,210.68,81709575.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-07-15,210.73,211.28,210.04,210.61,97914141.0,0.0,1.0,0.01,1,2.739589426425937e-07
2015-07-16,211.87,212.3,211.58,212.3,106683266.0,0.0,1.0,0.02,1,5.478905682476665e-07
2015-07-17,212.29,212.55,211.8,212.48,89029973.0,0.0,1.0,0.02,3,1.6436726055779616e-06
2015-07-20,212.75,213.18,212.21,212.59,70446821.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-07-21,212.43,212.74,211.39,211.75,77965048.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2015-07-22,210.93,211.77,210.89,211.37,88667920.0,0.0,1.0,0.03,1,8.217948828104227e-07
2015-07-23,211.53,211.65,209.75,210.18,90509128.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2015-07-24,210.3,210.37,207.6,208.0,117754979.0,0.0,1.0,0.03,3,2.465386674588288e-06
2015-07-27,206.94,207.55,206.26,206.79,132361082.0,0.0,1.0,0.04,1,1.0956718916599328e-06
2015-07-28,207.79,209.5,206.8,209.33,123544845.0,0.0,1.0,0.05,1,1.3695215999032229e-06
2015-07-29,209.48,211.04,209.31,210.77,105791255.0,0.0,1.0,0.05,1,1.3695215999032229e-06
2015-07-30,210.16,211.02,209.42,210.82,91304374.0,0.0,1.0,0.06,1,1.6433440133134525e-06
2015-07-31,211.42,211.45,210.16,210.5,103266857.0,0.0,1.0,0.07,3,5.751428437505979e-06
