permno,hdrcusip,permco,siccd,nasdissuno,yyyymmdd,sharetype,securitytype,securitysubtype,usincflg,issuertype,primaryexch,conditionaltype,tradingstatusflg,dlycaldt,dlydelflg,dlyprc,dlyprcflg,dlycap,dlycapflg,dlyprevprc,dlyprevprcflg,dlyprevdt,dlyprevcap,dlyprevcapflg,dlyret,dlyretx,dlyreti,dlyretmissflg,dlyretdurflg,dlyorddivamt,dlynonorddivamt,dlyfacprc,dlydistretflg,dlyvol,dlyclose,dlylow,dlyhigh,dlybid,dlyask,dlyopen,dlynumtrd,dlymmcnt,dlyprcvol,dlycumfacpr,dlycumfacshr,cusip,ticker,exchangetier,shrout
90448,78463V10,45874,6726,0,20230302,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-02,N,170.66,TR,54133352.0,BP,170.76,TR,2023-03-01,54165072.0,PB,-0.000586,-0.000586,0.0,NA,D1,0.0,0.0,1.0,NO,3952266.0,170.66,170.36,170.975,170.7,170.71,170.52,,,674493715.6,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230303,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-03,N,172.49,TR,54713828.0,BP,170.66,TR,2023-03-02,54133352.0,PB,0.010723,0.010723,0.0,NA,D1,0.0,0.0,1.0,NO,6894466.0,172.49,170.98,172.595,172.48,172.5,171.45,,,1189226440.3,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230306,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-06,N,171.62,TR,54437864.0,BP,172.49,TR,2023-03-03,54713828.0,PB,-0.005044,-0.005044,0.0,NA,D3,0.0,0.0,1.0,NO,4264124.0,171.62,171.54,172.37,171.66,171.68,172.32,,,731808960.9,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230307,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-07,N,168.62,TR,53486264.0,BP,171.62,TR,2023-03-06,54437864.0,PB,-0.017481,-0.017481,0.0,NA,D1,0.0,0.0,1.0,NO,8713268.0,168.62,168.52,170.47,168.64,168.65,170.42,,,1469231250.2,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230308,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-08,N,168.54,TR,53460888.0,BP,168.62,TR,2023-03-07,53486264.0,PB,-0.000474,-0.000474,0.0,NA,D1,0.0,0.0,1.0,NO,5718595.0,168.54,168.52,169.59,168.57,168.59,168.61,,,963812001.3,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230309,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-09,N,170.2,TR,53987440.0,BP,168.54,TR,2023-03-08,53460888.0,PB,0.009849,0.009849,0.0,NA,D1,0.0,0.0,1.0,NO,5582980.0,170.2,169.71,170.65,170.18,170.2,169.751,,,950223196.0,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230310,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-10,N,173.87,TR,55151564.0,BP,170.2,TR,2023-03-09,53987440.0,PB,0.021563,0.021563,0.0,NA,D1,0.0,0.0,1.0,NO,13803437.0,173.87,171.92,173.88,173.85,173.86,171.93,,,2400003591.2,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230313,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-13,N,177.86,TR,56417192.0,BP,173.87,TR,2023-03-10,55151564.0,PB,0.022948,0.022948,0.0,NA,D3,0.0,0.0,1.0,NO,20554417.0,177.86,176.3,178.02,177.88,177.89,176.66,,,3655808607.6,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230314,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-14,N,176.83,TR,56090476.0,BP,177.86,TR,2023-03-13,56417192.0,PB,-0.005791,-0.005791,0.0,NA,D1,0.0,0.0,1.0,NO,10019032.0,176.83,176.21,177.59,176.85,176.86,177.35,,,1771665428.6,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230315,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-15,N,178.21,TR,56528212.0,BP,176.83,TR,2023-03-14,56090476.0,PB,0.007804,0.007804,0.0,NA,D1,0.0,0.0,1.0,NO,14546095.0,178.21,177.49,180.13,178.19,178.21,178.86,,,2592259590.0,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230316,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-16,N,178.57,TR,56642404.0,BP,178.21,TR,2023-03-15,56528212.0,PB,0.00202,0.00202,0.0,NA,D1,0.0,0.0,1.0,NO,10764872.0,178.57,177.87,179.654,178.54,178.56,179.51,,,1922283193.0,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230317,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-17,N,183.77,TR,58291844.0,BP,178.57,TR,2023-03-16,56642404.0,PB,0.02912,0.02912,0.0,NA,D1,0.0,0.0,1.0,NO,24156266.0,183.77,180.77,184.81,183.72,183.75,181.02,,,4439197002.8,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230320,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-20,N,183.84,TR,58314048.0,BP,183.77,TR,2023-03-17,58291844.0,PB,0.000381,0.000381,0.0,NA,D3,0.0,0.0,1.0,NO,11845678.0,183.84,182.74,184.54,183.8,183.81,184.19,,,2177709443.5,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230321,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-21,N,180.37,TR,57213364.0,BP,183.84,TR,2023-03-20,58314048.0,PB,-0.018875,-0.018875,0.0,NA,D1,0.0,0.0,1.0,NO,10734493.0,180.37,179.9,182.73,180.37,180.38,182.65,,,1936180502.4,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230322,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-22,N,183.44,TR,58187168.0,BP,180.37,TR,2023-03-21,57213364.0,PB,0.017021,0.017021,0.0,NA,D1,0.0,0.0,1.0,NO,11969561.0,183.44,180.28,183.94,183.39,183.4,180.4,,,2195696269.8,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230323,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-23,N,185.74,TR,58916728.0,BP,183.44,TR,2023-03-22,58187168.0,PB,0.012538,0.012538,0.0,NA,D1,0.0,0.0,1.0,NO,11347149.0,185.74,183.5996,186.24,185.72,185.73,183.91,,,2107619455.3,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230324,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-24,N,183.65,TR,58253780.0,BP,185.74,TR,2023-03-23,58916728.0,PB,-0.011252,-0.011252,0.0,NA,D1,0.0,0.0,1.0,NO,9253075.0,183.65,183.62,185.99,183.68,183.69,185.606,,,1699327223.8,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230327,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-27,N,181.95,TR,57714540.0,BP,183.65,TR,2023-03-24,58253780.0,PB,-0.009257,-0.009257,0.0,NA,D3,0.0,0.0,1.0,NO,6925046.0,181.95,180.69,182.15,181.9,181.92,181.15,,,1260012119.7,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230328,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-28,N,183.44,TR,58187168.0,BP,181.95,TR,2023-03-27,57714540.0,PB,0.008189,0.008189,0.0,NA,D1,0.0,0.0,1.0,NO,6202597.0,183.44,182.12,183.62,183.41,183.42,182.31,,,1137804393.7,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230329,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-29,N,182.53,TR,57898516.0,BP,183.44,TR,2023-03-28,58187168.0,PB,-0.004961,-0.004961,0.0,NA,D1,0.0,0.0,1.0,NO,4996493.0,182.53,182.24,183.27,182.49,182.51,182.49,,,912009867.3,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230330,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-30,N,184.18,TR,58421896.0,BP,182.53,TR,2023-03-29,57898516.0,PB,0.00904,0.00904,0.0,NA,D1,0.0,0.0,1.0,NO,6360296.0,184.18,182.55,184.4401,184.17,184.18,182.75,,,1171439317.3,1.0,1.0,78463V10,GLD,N/A,317200
90448,78463V10,45874,6726,0,20230331,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-03-31,N,183.22,TR,58886908.0,BP,184.18,TR,2023-03-30,58421896.0,PB,-0.005212,-0.005212,0.0,NA,D1,0.0,0.0,1.0,NO,8003334.0,183.22,182.8,184.42,183.19,183.2,184.11,,,1466370855.5,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230403,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-03,N,184.54,TR,59311156.0,BP,183.22,TR,2023-03-31,58886908.0,PB,0.007204,0.007204,0.0,NA,D3,0.0,0.0,1.0,NO,9206635.0,184.54,183.32,185.035,184.51,184.52,183.85,,,1698992422.9,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230404,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-04,N,187.98,TR,60416772.0,BP,184.54,TR,2023-04-03,59311156.0,PB,0.018641,0.018641,0.0,NA,D1,0.0,0.0,1.0,NO,13765361.0,187.98,184.66,188.23,187.94,187.96,184.722,,,2587612560.8,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230405,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-05,N,187.83,TR,60368562.0,BP,187.98,TR,2023-04-04,60416772.0,PB,-0.000798,-0.000798,0.0,NA,D1,0.0,0.0,1.0,NO,11440827.0,187.83,186.78,188.86,187.82,187.85,188.34,,,2148930535.4,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230406,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-06,N,186.49,TR,59937886.0,BP,187.83,TR,2023-04-05,60368562.0,PB,-0.007134,-0.007134,0.0,NA,D1,0.0,0.0,1.0,NO,6648428.0,186.49,185.95,187.26,186.47,186.48,186.89,,,1239865337.7,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230410,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-10,N,185.11,TR,59494354.0,BP,186.49,TR,2023-04-06,59937886.0,PB,-0.0074,-0.0074,0.0,NA,D4,0.0,0.0,1.0,NO,6408114.0,185.11,184.19,185.36,185.11,185.12,185.18,,,1186205982.5,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230411,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-11,N,186.28,TR,59870392.0,BP,185.11,TR,2023-04-10,59494354.0,PB,0.006321,0.006321,0.0,NA,D1,0.0,0.0,1.0,NO,6031494.0,186.28,185.635,186.51,186.26,186.27,185.905,,,1123546702.3,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230412,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-12,N,187.19,TR,60162866.0,BP,186.28,TR,2023-04-11,59870392.0,PB,0.004885,0.004885,0.0,NA,D1,0.0,0.0,1.0,NO,10000948.0,187.19,185.97,187.66,187.16,187.17,187.54,,,1872077456.1,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230413,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-13,N,189.72,TR,60976008.0,BP,187.19,TR,2023-04-12,60162866.0,PB,0.013516,0.013516,0.0,NA,D1,0.0,0.0,1.0,NO,14060106.0,189.72,188.99,190.41,189.66,189.67,189.76,,,2667483310.3,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230414,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-14,N,186.36,TR,59896104.0,BP,189.72,TR,2023-04-13,60976008.0,PB,-0.01771,-0.01771,0.0,NA,D1,0.0,0.0,1.0,NO,13272541.0,186.36,185.17,188.4869,186.34,186.35,188.08,,,2473470740.8,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230417,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-17,N,185.53,TR,59629342.0,BP,186.36,TR,2023-04-14,59896104.0,PB,-0.004454,-0.004454,0.0,NA,D3,0.0,0.0,1.0,NO,7468062.0,185.53,184.1,185.93,185.53,185.54,185.89,,,1385549542.9,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230418,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-18,N,186.25,TR,59860750.0,BP,185.53,TR,2023-04-17,59629342.0,PB,0.003881,0.003881,0.0,NA,D1,0.0,0.0,1.0,NO,8056928.0,186.25,185.04,186.99,186.25,186.26,185.24,,,1500602840.0,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230419,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-19,N,185.36,TR,59574704.0,BP,186.25,TR,2023-04-18,59860750.0,PB,-0.004779,-0.004779,0.0,NA,D1,0.0,0.0,1.0,NO,7373518.0,185.36,184.28,185.58,185.35,185.36,184.35,,,1366755296.5,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230420,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-20,N,186.09,TR,59809326.0,BP,185.36,TR,2023-04-19,59574704.0,PB,0.003938,0.003938,0.0,NA,D1,0.0,0.0,1.0,NO,5789908.0,186.09,185.78,187.03,186.15,186.17,186.14,,,1077443979.7,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230421,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-21,N,184.25,TR,59217950.0,BP,186.09,TR,2023-04-20,59809326.0,PB,-0.009888,-0.009888,0.0,NA,D1,0.0,0.0,1.0,NO,10698705.0,184.25,183.22,185.68,184.24,184.25,184.98,,,1971236396.3,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230424,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-24,N,184.81,TR,59397934.0,BP,184.25,TR,2023-04-21,59217950.0,PB,0.003039,0.003039,0.0,NA,D3,0.0,0.0,1.0,NO,8303396.0,184.81,183.46,185.025,184.81,184.82,184.07,,,1534550614.8,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230425,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-25,N,185.75,TR,59700050.0,BP,184.81,TR,2023-04-24,59397934.0,PB,0.005086,0.005086,0.0,NA,D1,0.0,0.0,1.0,NO,8451933.0,185.75,184.3,186.2204,185.77,185.78,184.84,,,1569946554.8,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230426,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-26,N,184.74,TR,59375436.0,BP,185.75,TR,2023-04-25,59700050.0,PB,-0.005437,-0.005437,0.0,NA,D1,0.0,0.0,1.0,NO,8203595.0,184.74,184.3,186.65,184.73,184.74,186.63,,,1515532140.3,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230427,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-27,N,184.75,TR,59378650.0,BP,184.74,TR,2023-04-26,59375436.0,PB,5.4e-05,5.4e-05,0.0,NA,D1,0.0,0.0,1.0,NO,9107425.0,184.75,183.38,184.989,184.71,184.72,183.9,,,1682596768.8,1.0,1.0,78463V10,GLD,N/A,321400
90448,78463V10,45874,6726,0,20230428,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-04-28,N,184.8,TR,59209920.0,BP,184.75,TR,2023-04-27,59378650.0,PB,0.000271,0.000271,0.0,NA,D1,0.0,0.0,1.0,NO,6700418.0,184.8,184.17,185.38,184.8,184.84,184.79,,,1238237246.4,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230501,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-01,N,183.97,TR,58943988.0,BP,184.8,TR,2023-04-28,59209920.0,PB,-0.004491,-0.004491,0.0,NA,D3,0.0,0.0,1.0,NO,7997658.0,183.97,183.91,186.22,183.94,183.95,186.05,,,1471329142.3,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230502,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-02,N,187.52,TR,60081408.0,BP,183.97,TR,2023-05-01,58943988.0,PB,0.019297,0.019297,0.0,NA,D1,0.0,0.0,1.0,NO,13554921.0,187.52,184.515,187.64,187.55,187.56,184.65,,,2541818785.9,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230503,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-03,N,189.11,TR,60590844.0,BP,187.52,TR,2023-05-02,60081408.0,PB,0.008479,0.008479,0.0,NA,D1,0.0,0.0,1.0,NO,11133826.0,189.11,186.93,189.205,189.11,189.12,187.61,,,2105517834.9,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230504,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-04,N,190.44,TR,61016976.0,BP,189.11,TR,2023-05-03,60590844.0,PB,0.007033,0.007033,0.0,NA,D1,0.0,0.0,1.0,NO,14146787.0,190.44,188.81,191.36,190.44,190.45,188.86,,,2694114116.3,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230505,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-05,N,187.46,TR,60062184.0,BP,190.44,TR,2023-05-04,61016976.0,PB,-0.015648,-0.015648,0.0,NA,D1,0.0,0.0,1.0,NO,12508113.0,187.46,185.77,187.58,187.45,187.46,186.56,,,2344770863.0,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230508,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-08,N,187.69,TR,60135876.0,BP,187.46,TR,2023-05-05,60062184.0,PB,0.001227,0.001227,0.0,NA,D3,0.0,0.0,1.0,NO,6075441.0,187.69,187.49,188.67,187.71,187.72,187.82,,,1140299521.3,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230509,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-09,N,189.02,TR,60562008.0,BP,187.69,TR,2023-05-08,60135876.0,PB,0.007086,0.007086,0.0,NA,D1,0.0,0.0,1.0,NO,7098810.0,189.02,188.07,189.33,189.0,189.01,188.12,,,1341817066.2,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230510,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-10,N,188.75,TR,60475500.0,BP,189.02,TR,2023-05-09,60562008.0,PB,-0.001428,-0.001428,0.0,NA,D1,0.0,0.0,1.0,NO,9392097.0,188.75,187.82,189.64,188.71,188.72,188.975,,,1772758308.8,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230511,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-11,N,187.13,TR,59956452.0,BP,188.75,TR,2023-05-10,60475500.0,PB,-0.008583,-0.008583,0.0,NA,D1,0.0,0.0,1.0,NO,8245523.0,187.13,186.86,188.81,187.14,187.15,188.44,,,1542984719.0,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230512,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-12,N,186.81,TR,59853924.0,BP,187.13,TR,2023-05-11,59956452.0,PB,-0.00171,-0.00171,0.0,NA,D1,0.0,0.0,1.0,NO,7087462.0,186.81,186.58,187.92,186.81,186.83,187.43,,,1324008776.2,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230515,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-15,N,187.21,TR,59982084.0,BP,186.81,TR,2023-05-12,59853924.0,PB,0.002141,0.002141,0.0,NA,D3,0.0,0.0,1.0,NO,5518086.0,187.21,187.032,187.88,187.19,187.2,187.3,,,1033040880.1,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230516,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-16,N,184.87,TR,59232348.0,BP,187.21,TR,2023-05-15,59982084.0,PB,-0.012499,-0.012499,0.0,NA,D1,0.0,0.0,1.0,NO,9527806.0,184.87,184.4601,186.82,184.87,184.88,186.58,,,1761405495.2,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230517,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-17,N,184.23,TR,59027292.0,BP,184.87,TR,2023-05-16,59232348.0,PB,-0.003462,-0.003462,0.0,NA,D1,0.0,0.0,1.0,NO,7474277.0,184.23,183.48,184.45,184.24,184.25,184.305,,,1376986051.7,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230518,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-18,N,181.84,TR,58261536.0,BP,184.23,TR,2023-05-17,59027292.0,PB,-0.012973,-0.012973,0.0,NA,D1,0.0,0.0,1.0,NO,8812591.0,181.84,181.335,182.28,181.84,181.85,182.1,,,1602481547.4,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230519,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-19,N,183.64,TR,58838256.0,BP,181.84,TR,2023-05-18,58261536.0,PB,0.009899,0.009899,0.0,NA,D1,0.0,0.0,1.0,NO,8434976.0,183.64,181.81,184.34,183.61,183.62,182.25,,,1548998992.6,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230522,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-22,N,183.21,TR,58700484.0,BP,183.64,TR,2023-05-19,58838256.0,PB,-0.002342,-0.002342,0.0,NA,D3,0.0,0.0,1.0,NO,4834298.0,183.21,182.91,183.84,183.21,183.22,183.22,,,885691736.6,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230523,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-23,N,183.43,TR,58770972.0,BP,183.21,TR,2023-05-22,58700484.0,PB,0.001201,0.001201,0.0,NA,D1,0.0,0.0,1.0,NO,6345012.0,183.43,182.48,183.76,183.46,183.47,182.78,,,1163865551.2,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230524,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-24,N,181.95,TR,58296780.0,BP,183.43,TR,2023-05-23,58770972.0,PB,-0.008068,-0.008068,0.0,NA,D1,0.0,0.0,1.0,NO,6732940.0,181.95,181.77,183.54,181.97,181.99,183.54,,,1225058433.0,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230525,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-25,N,180.2,TR,57736080.0,BP,181.95,TR,2023-05-24,58296780.0,PB,-0.009618,-0.009618,0.0,NA,D1,0.0,0.0,1.0,NO,6919174.0,180.2,180.1,181.31,180.22,180.23,181.18,,,1246835154.8,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230526,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-26,N,180.92,TR,57966768.0,BP,180.2,TR,2023-05-25,57736080.0,PB,0.003996,0.003996,0.0,NA,D1,0.0,0.0,1.0,NO,5823674.0,180.92,180.09,181.3,180.9,180.92,181.01,,,1053619100.1,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230530,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-30,N,182.04,TR,58325616.0,BP,180.92,TR,2023-05-26,57966768.0,PB,0.006191,0.006191,0.0,NA,D4,0.0,0.0,1.0,NO,4906066.0,182.04,181.17,182.4,182.07,182.08,181.72,,,893100254.6,1.0,1.0,78463V10,GLD,N/A,320400
90448,78463V10,45874,6726,0,20230531,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-05-31,N,182.32,TR,59272232.0,BP,182.04,TR,2023-05-30,58325616.0,PB,0.001538,0.001538,0.0,NA,D1,0.0,0.0,1.0,NO,8497893.0,182.32,182.1,183.445,182.34,182.35,182.39,,,1549335851.8,1.0,1.0,78463V10,GLD,N/A,325100
90448,78463V10,45874,6726,0,20230601,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-06-01,N,183.76,TR,59740376.0,BP,182.32,TR,2023-05-31,59272232.0,PB,0.007898,0.007898,0.0,NA,D1,0.0,0.0,1.0,NO,7300542.0,183.76,182.72,184.21,183.72,183.73,182.81,,,1341547597.9,1.0,1.0,78463V10,GLD,N/A,325100
90448,78463V10,45874,6726,0,20230602,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-06-02,N,181.05,TR,58859355.0,BP,183.76,TR,2023-06-01,59740376.0,PB,-0.014748,-0.014748,0.0,NA,D1,0.0,0.0,1.0,NO,8726111.0,181.05,180.96,183.56,181.01,181.02,183.53,,,1579862396.6,1.0,1.0,78463V10,GLD,N/A,325100
90448,78463V10,45874,6726,0,20230605,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-06-05,N,182.14,TR,59213714.0,BP,181.05,TR,2023-06-02,58859355.0,PB,0.00602,0.00602,0.0,NA,D3,0.0,0.0,1.0,NO,6403343.0,182.14,180.6,182.44,182.15,182.16,180.79,,,1166304894.0,1.0,1.0,78463V10,GLD,N/A,325100
90448,78463V10,45874,6726,0,20230606,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-06-06,N,182.34,TR,59278734.0,BP,182.14,TR,2023-06-05,59213714.0,PB,0.001098,0.001098,0.0,NA,D1,0.0,0.0,1.0,NO,4967156.0,182.34,181.52,182.65,182.3,182.32,182.36,,,905711225.0,1.0,1.0,78463V10,GLD,N/A,325100
90448,78463V10,45874,6726,0,20230607,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-06-07,N,180.15,TR,58566765.0,BP,182.34,TR,2023-06-06,59278734.0,PB,-0.012011,-0.012011,0.0,NA,D1,0.0,0.0,1.0,NO,9066528.0,180.15,180.15,183.0,180.17,180.18,181.94,,,1633335019.2,1.0,1.0,78463V10,GLD,N/A,325100
90448,78463V10,45874,6726,0,20230608,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-06-08,N,182.53,TR,59340503.0,BP,180.15,TR,2023-06-07,58566765.0,PB,0.013211,0.013211,0.0,NA,D1,0.0,0.0,1.0,NO,6394890.0,182.53,181.96,183.04,182.52,182.53,182.0,,,1167259271.7,1.0,1.0,78463V10,GLD,N/A,325100
90448,78463V10,45874,6726,0,20230609,NS,FUND,ETF,Y,ACOR,R,RW,A,2023-06-09,N,182.04,TR,59181204.0,BP,182.53,TR,2023-06-08,59340503.0,PB,-0.002684,-0.002684,0.0,NA,D1,0.0,0.0,1.0,NO,4380811.0,182.04,181.72,182.79,182.05,182.06,182.36,,,797482834.4,1.0,1.0,78463V10,GLD,N/A,325100
